,time,retweet_count,text Positive Sentiment Score,text Negative Sentiment Score
1862,2022-03-23 21:59:22+00:00,2387,0.127,0.34
1863,2022-03-23 21:45:27+00:00,1151,0.13,0.0
1864,2022-03-23 21:43:55+00:00,3847,0.0,0.0
1865,2022-03-23 21:42:11+00:00,306,0.0,0.332
1866,2022-03-23 21:33:22+00:00,4008,0.0,0.234
1867,2022-03-23 21:27:07+00:00,4620,0.0,0.109
1868,2022-03-23 20:57:29+00:00,228,0.0,0.0
1869,2022-03-23 20:51:06+00:00,118,0.0,0.136
1870,2022-03-23 20:48:30+00:00,16019,0.0,0.175
1871,2022-03-23 19:26:31+00:00,204,0.0,0.0
1872,2022-03-23 19:24:53+00:00,110,0.0,0.0
1873,2022-03-23 19:22:04+00:00,43,0.0,0.212
1874,2022-03-23 19:16:57+00:00,54,0.0,0.0
1875,2022-03-23 19:14:32+00:00,35,0.097,0.253
1876,2022-03-23 19:11:28+00:00,211,0.0,0.246
1877,2022-03-23 19:08:52+00:00,765,0.0,0.091
1878,2022-03-23 19:04:56+00:00,5032,0.17,0.0
1879,2022-03-23 18:32:38+00:00,396,0.0,0.147
1880,2022-03-23 15:07:02+00:00,2552,0.0,0.109
1881,2022-03-23 15:06:56+00:00,5952,0.0,0.0
1882,2022-03-23 15:06:50+00:00,6200,0.0,0.0
1883,2022-03-23 15:06:17+00:00,350,0.0,0.094
1884,2022-03-23 15:06:01+00:00,1228,0.0,0.0
1885,2022-03-23 15:05:57+00:00,350,0.0,0.0
1886,2022-03-23 12:47:19+00:00,369,0.064,0.0
1887,2022-03-23 12:47:06+00:00,402,0.0,0.14
1888,2022-03-23 12:45:44+00:00,91,0.0,0.157
1889,2022-03-23 12:44:51+00:00,465,0.109,0.0
1890,2022-03-23 12:34:43+00:00,7121,0.0,0.0
1891,2022-03-23 12:23:11+00:00,199,0.0,0.0
1892,2022-03-23 12:03:11+00:00,8023,0.0,0.0
1893,2022-03-23 12:02:50+00:00,1498,0.0,0.0
1894,2022-03-23 11:51:23+00:00,5118,0.0,0.335
1895,2022-03-23 11:51:08+00:00,5076,0.0,0.0
1896,2022-03-23 10:40:12+00:00,146,0.0,0.569
1897,2022-03-23 10:26:24+00:00,42616,0.0,0.216
1898,2022-03-23 09:18:53+00:00,500,0.0,0.225
1899,2022-03-23 09:15:38+00:00,2762,0.116,0.0
1900,2022-03-23 09:03:18+00:00,322,0.0,0.095
1901,2022-03-23 09:00:37+00:00,39,0.433,0.102
1902,2022-03-23 08:58:13+00:00,3327,0.17,0.131
1903,2022-03-23 08:57:37+00:00,788,0.0,0.144
1904,2022-03-23 06:13:45+00:00,4893,0.0,0.188
1905,2022-03-22 21:56:42+00:00,1368,0.0,0.0
1906,2022-03-22 21:55:53+00:00,10832,0.0,0.163
1907,2022-03-22 21:40:31+00:00,2196,0.0,0.112
1908,2022-03-22 21:36:25+00:00,383,0.09,0.277
1909,2022-03-22 21:35:17+00:00,310,0.0,0.341
1910,2022-03-22 21:28:26+00:00,1484,0.11,0.0
1911,2022-03-22 21:26:32+00:00,1424,0.0,0.242
1912,2022-03-22 21:24:32+00:00,1672,0.079,0.084
1913,2022-03-22 21:14:31+00:00,428,0.058,0.093
1914,2022-03-22 21:04:53+00:00,1145,0.122,0.0
1915,2022-03-22 21:03:23+00:00,1478,0.0,0.0
1916,2022-03-22 20:54:34+00:00,6446,0.0,0.299
1917,2022-03-22 20:53:46+00:00,1,0.177,0.208
1918,2022-03-22 20:53:00+00:00,143,0.072,0.165
1919,2022-03-22 20:49:46+00:00,306,0.091,0.0
1920,2022-03-22 20:47:32+00:00,814,0.0,0.272
1921,2022-03-22 20:40:40+00:00,184,0.0,0.0
1922,2022-03-22 20:39:01+00:00,802,0.1,0.0
1923,2022-03-22 20:21:39+00:00,836,0.071,0.141
1924,2022-03-22 20:19:15+00:00,1841,0.0,0.091
1925,2022-03-22 20:16:13+00:00,2,0.227,0.095
1926,2022-03-22 20:13:39+00:00,4773,0.0,0.0
1927,2022-03-22 20:10:57+00:00,10355,0.083,0.318
1928,2022-03-22 20:06:26+00:00,1067,0.0,0.0
1929,2022-03-22 18:00:41+00:00,0,0.0,0.688
1930,2022-03-22 17:54:08+00:00,4725,0.149,0.145
1931,2022-03-22 15:21:17+00:00,6106,0.079,0.0
1932,2022-03-22 15:15:39+00:00,318,0.16,0.165
1933,2022-03-22 15:09:11+00:00,3142,0.186,0.0
1934,2022-03-22 15:08:54+00:00,469,0.273,0.0
1935,2022-03-22 15:02:33+00:00,1052,0.0,0.0
1936,2022-03-22 15:02:04+00:00,126,0.0,0.0
1937,2022-03-22 14:50:31+00:00,2139,0.0,0.227
1938,2022-03-22 14:48:21+00:00,17,0.0,0.0
1939,2022-03-22 14:48:01+00:00,1784,0.086,0.159
1940,2022-03-22 13:30:33+00:00,983,0.0,0.094
1941,2022-03-22 13:13:25+00:00,5948,0.0,0.0
1942,2022-03-22 13:07:18+00:00,245,0.0,0.109
1943,2022-03-22 13:07:17+00:00,1458,0.167,0.155
1944,2022-03-22 11:57:20+00:00,2580,0.0,0.0
1945,2022-03-22 11:17:45+00:00,1211,0.0,0.125
1946,2022-03-22 11:15:46+00:00,304,0.0,0.0
1947,2022-03-22 11:14:29+00:00,1146,0.207,0.192
1948,2022-03-22 09:52:56+00:00,682,0.0,0.277
1949,2022-03-22 09:37:23+00:00,1690,0.0,0.271
1950,2022-03-22 09:20:58+00:00,1214,0.31,0.0
1951,2022-03-22 09:20:00+00:00,4607,0.0,0.099
1952,2022-03-22 09:18:32+00:00,10820,0.0,0.0
1953,2022-03-22 09:11:51+00:00,0,0.0,0.216
1954,2022-03-22 09:09:17+00:00,4857,0.083,0.089
1955,2022-03-22 07:29:45+00:00,594,0.0,0.2
1956,2022-03-22 07:22:07+00:00,808,0.103,0.167
1957,2022-03-22 07:16:42+00:00,159,0.0,0.0
1958,2022-03-22 07:15:03+00:00,3247,0.0,0.173
1959,2022-03-22 06:14:46+00:00,3855,0.142,0.0
1960,2022-03-22 06:09:28+00:00,5986,0.0,0.26
1961,2022-03-21 21:27:54+00:00,941,0.0,0.36
1962,2022-03-21 21:25:19+00:00,2,0.465,0.0
1963,2022-03-21 21:18:14+00:00,212,0.097,0.0
1964,2022-03-21 21:17:18+00:00,337,0.0,0.076
1965,2022-03-21 21:16:55+00:00,154,0.234,0.164
1966,2022-03-21 21:15:23+00:00,4634,0.132,0.0
1967,2022-03-21 21:11:06+00:00,127,0.225,0.148
1968,2022-03-21 21:11:05+00:00,731,0.0,0.0
1969,2022-03-21 21:05:31+00:00,756,0.0,0.153
1970,2022-03-21 21:01:51+00:00,5713,0.0,0.0
1971,2022-03-21 20:46:35+00:00,2728,0.0,0.102
1972,2022-03-21 20:46:24+00:00,4351,0.0,0.0
1973,2022-03-21 19:59:32+00:00,992,0.0,0.192
1974,2022-03-21 19:57:12+00:00,521,0.0,0.197
1975,2022-03-21 19:56:55+00:00,201,0.0,0.07
1976,2022-03-21 19:54:30+00:00,2185,0.074,0.26
1977,2022-03-21 19:50:52+00:00,889,0.0,0.115
1978,2022-03-21 19:47:55+00:00,231,0.0,0.187
1979,2022-03-21 19:47:44+00:00,322,0.0,0.0
1980,2022-03-21 17:33:43+00:00,2892,0.197,0.0
1981,2022-03-21 17:33:32+00:00,13754,0.191,0.0
1982,2022-03-21 17:26:15+00:00,941,0.142,0.146
1983,2022-03-21 17:23:54+00:00,789,0.0,0.0
1984,2022-03-21 17:19:07+00:00,5349,0.0,0.263
1985,2022-03-21 16:12:23+00:00,5693,0.0,0.155
1986,2022-03-21 15:47:17+00:00,443,0.122,0.0
1987,2022-03-21 15:11:50+00:00,6912,0.088,0.127
1988,2022-03-21 15:02:58+00:00,6679,0.124,0.048
1989,2022-03-21 14:59:27+00:00,1038,0.0,0.263
1990,2022-03-21 14:59:06+00:00,552,0.0,0.0
1991,2022-03-21 14:42:59+00:00,25558,0.108,0.123
1992,2022-03-21 14:41:20+00:00,252,0.0,0.3
1993,2022-03-21 14:34:59+00:00,0,0.25,0.264
1994,2022-03-21 14:28:54+00:00,4427,0.0,0.0
1995,2022-03-21 14:23:25+00:00,2115,0.0,0.181
1996,2022-03-21 14:13:01+00:00,779,0.0,0.0
1997,2022-03-21 13:55:56+00:00,162,0.0,0.0
1998,2022-03-21 13:42:18+00:00,755,0.087,0.157
1999,2022-03-21 13:31:42+00:00,668,0.0,0.0
2000,2022-03-21 13:31:28+00:00,138,0.091,0.23
2001,2022-03-21 13:17:54+00:00,1984,0.0,0.0
2002,2022-03-21 13:16:54+00:00,141,0.382,0.0
2003,2022-03-21 13:16:18+00:00,911,0.105,0.306
2004,2022-03-21 13:15:13+00:00,1197,0.225,0.0
2005,2022-03-21 13:13:15+00:00,106,0.0,0.286
2006,2022-03-21 12:42:02+00:00,789,0.113,0.145
2007,2022-03-21 12:18:16+00:00,6049,0.0,0.25
2008,2022-03-21 09:51:37+00:00,3496,0.0,0.18
2009,2022-03-21 09:51:26+00:00,502,0.0,0.116
2010,2022-03-21 09:44:11+00:00,222,0.0,0.0
2011,2022-03-21 09:41:41+00:00,211,0.363,0.0
2012,2022-03-21 09:37:34+00:00,0,0.0,0.0
2013,2022-03-21 09:37:10+00:00,132,0.0,0.344
2014,2022-03-21 09:20:03+00:00,1763,0.0,0.0
2015,2022-03-21 09:03:25+00:00,1206,0.0,0.324
2016,2022-03-21 09:03:18+00:00,374,0.0,0.091
2017,2022-03-21 08:52:56+00:00,2423,0.114,0.211
2018,2022-03-21 08:49:13+00:00,214,0.0,0.244
2019,2022-03-21 08:47:48+00:00,124,0.48,0.0
2020,2022-03-21 08:47:26+00:00,15568,0.185,0.134
2021,2022-03-21 08:46:54+00:00,237,0.0,0.231
2022,2022-03-21 08:43:32+00:00,3921,0.045,0.177
2023,2022-03-21 08:39:05+00:00,263,0.0,0.29
2024,2022-03-21 08:38:30+00:00,313,0.0,0.0
2025,2022-03-21 07:14:32+00:00,497,0.148,0.0
2026,2022-03-21 06:44:29+00:00,254,0.127,0.104
2027,2022-03-21 06:27:10+00:00,5676,0.0,0.158
2028,2022-03-21 06:26:23+00:00,3330,0.0,0.15
2029,2022-03-21 06:22:29+00:00,1439,0.075,0.427
2030,2022-03-21 06:12:36+00:00,5914,0.0,0.0
2031,2022-03-21 06:03:13+00:00,3675,0.228,0.154
2032,2022-03-21 06:02:48+00:00,982,0.0,0.294
2033,2022-03-21 05:56:42+00:00,1702,0.173,0.0
2034,2022-03-21 05:54:32+00:00,602,0.0,0.058
2035,2022-03-21 05:48:13+00:00,19684,0.146,0.139
2036,2022-03-21 05:47:45+00:00,9745,0.113,0.218
2037,2022-03-20 21:24:29+00:00,10174,0.147,0.0
2038,2022-03-20 21:12:31+00:00,10745,0.0,0.343
2039,2022-03-20 21:12:14+00:00,5142,0.0,0.0
2040,2022-03-20 20:55:13+00:00,0,0.0,0.0
2041,2022-03-20 20:12:42+00:00,5285,0.12,0.091
2042,2022-03-20 20:05:09+00:00,17985,0.0,0.307
2043,2022-03-20 20:03:42+00:00,1352,0.215,0.078
2044,2022-03-20 19:55:49+00:00,7124,0.211,0.0
2045,2022-03-20 17:02:21+00:00,282,0.0,0.112
2046,2022-03-20 17:01:34+00:00,17411,0.0,0.127
2047,2022-03-20 17:01:21+00:00,7297,0.0,0.148
2048,2022-03-20 17:00:53+00:00,40,0.0,0.0
2049,2022-03-20 16:14:45+00:00,131,0.0,0.0
2050,2022-03-20 16:13:53+00:00,369,0.0,0.32
2051,2022-03-20 16:13:47+00:00,1138,0.204,0.072
2052,2022-03-20 16:12:12+00:00,3815,0.0,0.205
2053,2022-03-20 16:09:58+00:00,4660,0.0,0.196
2054,2022-03-20 16:09:34+00:00,2524,0.0,0.222
2055,2022-03-20 16:02:09+00:00,1681,0.0,0.161
2056,2022-03-20 16:00:25+00:00,8808,0.197,0.208
2057,2022-03-20 13:28:10+00:00,7869,0.0,0.085
2058,2022-03-20 13:28:00+00:00,424,0.135,0.0
2059,2022-03-20 13:27:30+00:00,3287,0.0,0.157
2060,2022-03-20 13:07:21+00:00,0,0.0,0.697
2061,2022-03-20 12:58:59+00:00,381,0.116,0.0
2062,2022-03-20 12:58:09+00:00,3128,0.214,0.23
2063,2022-03-20 12:54:04+00:00,9770,0.0,0.176
2064,2022-03-20 12:53:28+00:00,14713,0.238,0.0
2065,2022-03-20 12:52:59+00:00,0,0.411,0.0
2066,2022-03-20 10:38:53+00:00,641,0.0,0.173
2067,2022-03-20 10:23:24+00:00,7001,0.059,0.0
2068,2022-03-20 10:00:07+00:00,1790,0.0,0.282
2069,2022-03-20 10:00:04+00:00,4022,0.24,0.0
2070,2022-03-20 09:59:53+00:00,2224,0.128,0.112
2071,2022-03-20 09:33:54+00:00,9057,0.12,0.138
2072,2022-03-20 09:30:37+00:00,3568,0.0,0.0
2073,2022-03-20 09:15:55+00:00,287,0.0,0.28
2074,2022-03-20 09:15:06+00:00,1341,0.227,0.17
2075,2022-03-20 09:13:18+00:00,6341,0.104,0.0
2076,2022-03-20 09:13:07+00:00,883,0.114,0.165
2077,2022-03-20 09:11:10+00:00,5204,0.0,0.122
2078,2022-03-20 09:11:09+00:00,7649,0.0,0.3
2079,2022-03-20 09:11:09+00:00,38,0.0,0.0
2080,2022-03-20 09:05:37+00:00,0,0.375,0.0
2081,2022-03-20 08:59:10+00:00,4942,0.07,0.353
2082,2022-03-20 08:57:53+00:00,1191,0.0,0.454
2083,2022-03-20 08:57:21+00:00,181,0.101,0.0
2084,2022-03-20 08:55:01+00:00,126,0.165,0.153
2085,2022-03-20 08:54:12+00:00,687,0.0,0.159
2086,2022-03-20 08:49:47+00:00,1356,0.0,0.124
2087,2022-03-20 08:47:21+00:00,1625,0.0,0.184
2088,2022-03-20 08:42:52+00:00,175,0.104,0.121
2089,2022-03-20 08:42:51+00:00,501,0.0,0.0
2090,2022-03-20 08:33:36+00:00,220,0.0,0.162
2091,2022-03-20 08:31:06+00:00,8252,0.0,0.0
2092,2022-03-20 06:52:21+00:00,3702,0.0,0.143
2093,2022-03-20 06:46:46+00:00,2594,0.082,0.287
2094,2022-03-20 06:43:44+00:00,619,0.0,0.0
2095,2022-03-20 06:41:58+00:00,698,0.0,0.206
2096,2022-03-20 06:41:23+00:00,1558,0.313,0.103
2097,2022-03-20 06:38:48+00:00,7503,0.0,0.171
2098,2022-03-20 06:34:25+00:00,7297,0.0,0.231
2099,2022-03-20 06:34:04+00:00,8173,0.0,0.0
2100,2022-03-20 06:33:34+00:00,254,0.0,0.239
2101,2022-03-20 06:32:45+00:00,368,0.0,0.0
2102,2022-03-20 06:32:28+00:00,1895,0.0,0.0
2103,2022-03-20 06:25:54+00:00,4961,0.124,0.0
2104,2022-03-20 06:19:40+00:00,7810,0.0,0.0
2105,2022-03-20 06:19:23+00:00,1012,0.0,0.091
2106,2022-03-20 06:16:30+00:00,512,0.094,0.112
2107,2022-03-20 06:12:10+00:00,11618,0.0,0.273
2108,2022-03-19 21:33:00+00:00,35510,0.0,0.0
2109,2022-03-19 21:32:13+00:00,9192,0.277,0.0
2110,2022-03-19 21:00:37+00:00,549,0.266,0.0
2111,2022-03-19 20:55:03+00:00,4713,0.0,0.385
2112,2022-03-19 20:53:53+00:00,5922,0.093,0.086
2113,2022-03-19 20:53:34+00:00,3810,0.0,0.0
2114,2022-03-19 20:53:02+00:00,6222,0.0,0.394
2115,2022-03-19 20:52:45+00:00,11604,0.0,0.188
2116,2022-03-19 20:44:51+00:00,2687,0.172,0.125
2117,2022-03-19 18:59:01+00:00,1571,0.0,0.0
2118,2022-03-19 18:57:44+00:00,378,0.0,0.0
2119,2022-03-19 18:54:13+00:00,174,0.0,0.0
2120,2022-03-19 18:47:30+00:00,18615,0.0,0.0
2121,2022-03-19 18:37:26+00:00,717,0.133,0.0
2122,2022-03-19 18:36:47+00:00,2964,0.131,0.1
2123,2022-03-19 18:33:52+00:00,307,0.0,0.0
2124,2022-03-19 18:32:57+00:00,430,0.193,0.252
2125,2022-03-19 18:30:13+00:00,7081,0.0,0.203
2126,2022-03-19 18:21:06+00:00,2222,0.0,0.0
2127,2022-03-19 18:20:48+00:00,25,0.0,0.0
2128,2022-03-19 18:20:33+00:00,1589,0.219,0.0
2129,2022-03-19 18:20:23+00:00,1581,0.0,0.0
2130,2022-03-19 18:20:14+00:00,12987,0.0,0.0
2131,2022-03-19 18:14:28+00:00,1120,0.0,0.0
2132,2022-03-19 17:45:20+00:00,534,0.0,0.0
2133,2022-03-19 17:36:55+00:00,1,0.0,0.222
2134,2022-03-19 17:34:33+00:00,0,0.613,0.0
2135,2022-03-19 17:32:27+00:00,1,0.187,0.0
2136,2022-03-19 16:51:06+00:00,742,0.155,0.144
2137,2022-03-19 15:55:03+00:00,783,0.0,0.198
2138,2022-03-19 15:53:06+00:00,4610,0.0,0.0
2139,2022-03-19 15:45:44+00:00,1779,0.0,0.171
2140,2022-03-19 13:28:39+00:00,55,0.0,0.0
2141,2022-03-19 13:27:29+00:00,5765,0.0,0.0
2142,2022-03-19 12:36:56+00:00,247,0.0,0.249
2143,2022-03-19 12:36:39+00:00,1544,0.0,0.0
2144,2022-03-19 12:36:24+00:00,20,0.0,0.187
2145,2022-03-19 12:13:21+00:00,2796,0.0,0.144
2146,2022-03-19 12:12:35+00:00,2204,0.0,0.103
2147,2022-03-19 11:03:49+00:00,158,0.0,0.12
2148,2022-03-19 11:01:18+00:00,7238,0.277,0.093
2149,2022-03-19 10:56:42+00:00,7519,0.0,0.153
2150,2022-03-19 10:12:54+00:00,3234,0.083,0.091
2151,2022-03-19 10:12:47+00:00,1063,0.13,0.0
2152,2022-03-19 09:59:12+00:00,729,0.064,0.366
2153,2022-03-19 09:58:55+00:00,918,0.118,0.0
2154,2022-03-19 09:58:17+00:00,787,0.0,0.179
2155,2022-03-19 09:57:34+00:00,1272,0.0,0.145
2156,2022-03-19 09:57:17+00:00,403,0.239,0.121
2157,2022-03-19 09:25:08+00:00,883,0.0,0.231
2158,2022-03-19 09:24:26+00:00,679,0.0,0.163
2159,2022-03-19 09:22:47+00:00,317,0.336,0.0
2160,2022-03-19 09:22:29+00:00,1509,0.104,0.16
2161,2022-03-19 09:21:30+00:00,4659,0.228,0.0
2162,2022-03-19 09:20:34+00:00,1460,0.214,0.0
2163,2022-03-19 09:20:17+00:00,339,0.086,0.211
2164,2022-03-19 08:03:14+00:00,1784,0.0,0.176
2165,2022-03-19 07:01:41+00:00,1916,0.132,0.098
2166,2022-03-19 07:01:23+00:00,696,0.124,0.0
2167,2022-03-19 07:00:32+00:00,0,0.0,0.3
2168,2022-03-19 06:59:28+00:00,1891,0.218,0.082
2169,2022-03-19 06:56:34+00:00,1215,0.0,0.0
2170,2022-03-19 06:50:43+00:00,199,0.255,0.0
2171,2022-03-19 06:49:19+00:00,984,0.0,0.098
2172,2022-03-18 21:14:29+00:00,3828,0.155,0.0
2173,2022-03-18 20:59:34+00:00,1117,0.0,0.0
2174,2022-03-18 20:58:27+00:00,3493,0.199,0.103
2175,2022-03-18 20:57:30+00:00,1140,0.0,0.095
2176,2022-03-18 20:55:21+00:00,8102,0.0,0.0
2177,2022-03-18 20:53:01+00:00,177,0.0,0.127
2178,2022-03-18 20:48:59+00:00,6879,0.129,0.086
2179,2022-03-18 20:16:03+00:00,520,0.167,0.0
2180,2022-03-18 20:14:36+00:00,191,0.222,0.0
2181,2022-03-18 20:14:20+00:00,4731,0.0,0.0
2182,2022-03-18 20:13:46+00:00,4798,0.176,0.134
2183,2022-03-18 20:10:54+00:00,230,0.0,0.18
2184,2022-03-18 20:09:40+00:00,159,0.389,0.0
2185,2022-03-18 20:08:31+00:00,131,0.0,0.0
2186,2022-03-18 20:05:48+00:00,47,0.0,0.0
2187,2022-03-18 20:02:09+00:00,1339,0.0,0.231
2188,2022-03-18 19:15:30+00:00,2624,0.0,0.195
2189,2022-03-18 19:13:07+00:00,3091,0.176,0.087
2190,2022-03-18 18:29:09+00:00,6783,0.0,0.17
2191,2022-03-18 18:28:21+00:00,352,0.0,0.321
2192,2022-03-18 18:25:59+00:00,847,0.155,0.0
2193,2022-03-18 18:23:38+00:00,2801,0.0,0.115
2194,2022-03-18 18:21:51+00:00,3545,0.123,0.0
2195,2022-03-18 18:13:14+00:00,2333,0.232,0.0
2196,2022-03-18 18:02:26+00:00,4957,0.0,0.0
2197,2022-03-18 18:01:37+00:00,1450,0.06,0.0
2198,2022-03-18 17:56:41+00:00,0,0.583,0.0
2199,2022-03-18 17:44:10+00:00,140,0.0,0.0
2200,2022-03-18 17:43:08+00:00,56,0.329,0.132
2201,2022-03-18 17:40:26+00:00,459,0.08,0.238
2202,2022-03-18 17:24:05+00:00,489,0.0,0.145
2203,2022-03-18 16:33:33+00:00,9541,0.0,0.0
2204,2022-03-18 16:32:59+00:00,5,0.222,0.0
2205,2022-03-18 16:31:34+00:00,559,0.116,0.088
2206,2022-03-18 16:31:01+00:00,12242,0.0,0.0
2207,2022-03-18 16:30:47+00:00,13153,0.0,0.0
2208,2022-03-18 16:29:51+00:00,170,0.0,0.0
2209,2022-03-18 16:00:51+00:00,636,0.154,0.308
2210,2022-03-18 15:58:11+00:00,630,0.0,0.236
2211,2022-03-18 15:21:40+00:00,56,0.0,0.054
2212,2022-03-18 15:17:11+00:00,595,0.129,0.086
2213,2022-03-18 15:02:54+00:00,374,0.086,0.0
2214,2022-03-18 14:35:53+00:00,2111,0.082,0.0
2215,2022-03-18 13:51:48+00:00,369,0.241,0.0
2216,2022-03-18 13:51:30+00:00,438,0.0,0.135
2217,2022-03-18 13:48:06+00:00,8497,0.0,0.098
2218,2022-03-18 13:44:13+00:00,5080,0.274,0.0
2219,2022-03-18 13:37:30+00:00,367,0.0,0.156
2220,2022-03-18 13:32:27+00:00,42,0.0,0.209
2221,2022-03-18 13:31:00+00:00,35,0.112,0.105
2222,2022-03-18 13:22:29+00:00,74,0.0,0.158
2223,2022-03-18 13:19:31+00:00,426,0.0,0.115
2224,2022-03-18 13:05:00+00:00,310,0.234,0.0
2225,2022-03-18 13:04:52+00:00,1,0.545,0.0
2226,2022-03-18 12:48:29+00:00,286,0.083,0.15
2227,2022-03-18 12:47:44+00:00,2077,0.056,0.0
2228,2022-03-18 11:15:45+00:00,2453,0.179,0.14
2229,2022-03-18 11:13:10+00:00,185,0.123,0.08
2230,2022-03-18 11:11:38+00:00,1686,0.0,0.095
2231,2022-03-18 11:07:24+00:00,703,0.0,0.176
2232,2022-03-18 11:06:50+00:00,399,0.0,0.0
2233,2022-03-18 11:06:47+00:00,1044,0.0,0.231
2234,2022-03-18 11:05:32+00:00,271,0.199,0.193
2235,2022-03-18 11:05:15+00:00,352,0.08,0.227
2236,2022-03-18 11:03:17+00:00,128,0.0,0.144
2237,2022-03-18 10:54:28+00:00,7020,0.0,0.24
2238,2022-03-18 10:43:30+00:00,124,0.208,0.0
2239,2022-03-18 10:39:11+00:00,377,0.0,0.0
2240,2022-03-18 09:56:16+00:00,10719,0.0,0.163
2241,2022-03-18 09:55:51+00:00,1804,0.0,0.0
2242,2022-03-18 09:55:31+00:00,1041,0.057,0.117
2243,2022-03-18 09:55:29+00:00,67,0.08,0.07
2244,2022-03-18 08:33:40+00:00,251,0.0,0.0
2245,2022-03-18 08:29:59+00:00,309,0.111,0.139
2246,2022-03-18 08:19:14+00:00,288,0.0,0.254
2247,2022-03-18 08:16:53+00:00,6975,0.0,0.0
2248,2022-03-18 08:16:23+00:00,11736,0.126,0.137
2249,2022-03-18 08:15:38+00:00,165,0.139,0.0
2250,2022-03-18 07:51:56+00:00,2592,0.0,0.103
2251,2022-03-18 07:06:07+00:00,252,0.19,0.0
2252,2022-03-18 07:03:39+00:00,470,0.0,0.324
2253,2022-03-18 07:02:04+00:00,5562,0.0,0.231
2254,2022-03-18 06:58:57+00:00,6008,0.229,0.056
2255,2022-03-18 06:51:27+00:00,250,0.0,0.132
2256,2022-03-18 06:48:18+00:00,463,0.0,0.77
2257,2022-03-18 06:39:51+00:00,26,0.0,0.0
2258,2022-03-18 06:38:34+00:00,64,0.097,0.119
2259,2022-03-18 06:37:39+00:00,2479,0.0,0.171
2260,2022-03-18 06:35:10+00:00,2493,0.104,0.0
2261,2022-03-18 06:33:18+00:00,520,0.203,0.167
2262,2022-03-18 06:21:50+00:00,8329,0.492,0.0
2263,2022-03-17 21:16:48+00:00,10766,0.244,0.0
2264,2022-03-17 21:03:22+00:00,2053,0.0,0.0
2265,2022-03-17 21:03:04+00:00,278,0.158,0.0
2266,2022-03-17 21:02:44+00:00,170,0.0,0.0
2267,2022-03-17 20:59:51+00:00,64,0.0,0.0
2268,2022-03-17 20:58:42+00:00,1604,0.0,0.407
2269,2022-03-17 20:57:37+00:00,934,0.0,0.099
2270,2022-03-17 20:57:18+00:00,392,0.0,0.157
2271,2022-03-17 20:56:06+00:00,6,0.0,0.0
2272,2022-03-17 20:54:32+00:00,17,0.0,0.0
2273,2022-03-17 20:26:21+00:00,4455,0.0,0.163
2274,2022-03-17 18:34:14+00:00,570,0.0,0.191
2275,2022-03-17 18:32:17+00:00,1315,0.0,0.18
2276,2022-03-17 18:30:29+00:00,3900,0.088,0.367
2277,2022-03-17 18:26:31+00:00,645,0.193,0.0
2278,2022-03-17 18:20:44+00:00,387,0.146,0.146
2279,2022-03-17 18:18:54+00:00,11610,0.0,0.31
2280,2022-03-17 18:18:48+00:00,34,0.0,0.367
2281,2022-03-17 18:11:22+00:00,3695,0.207,0.122
2282,2022-03-17 18:08:10+00:00,3252,0.0,0.426
2283,2022-03-17 18:00:23+00:00,7,0.39,0.0
2284,2022-03-17 17:55:45+00:00,7,0.358,0.0
2285,2022-03-17 17:53:28+00:00,0,0.0,0.0
2286,2022-03-17 17:51:14+00:00,0,0.749,0.0
2287,2022-03-17 17:06:40+00:00,2008,0.122,0.0
2288,2022-03-17 15:59:57+00:00,41,0.0,0.0
2289,2022-03-17 15:52:24+00:00,1613,0.0,0.212
2290,2022-03-17 15:44:05+00:00,590,0.274,0.0
2291,2022-03-17 15:25:28+00:00,466,0.129,0.0
2292,2022-03-17 15:25:18+00:00,779,0.112,0.128
2293,2022-03-17 15:24:26+00:00,621,0.0,0.138
2294,2022-03-17 14:18:05+00:00,1278,0.163,0.0
2295,2022-03-17 14:15:53+00:00,1148,0.0,0.215
2296,2022-03-17 13:53:32+00:00,899,0.181,0.0
2297,2022-03-17 13:48:19+00:00,10,0.0,0.0
2298,2022-03-17 13:48:10+00:00,11,0.118,0.0
2299,2022-03-17 13:47:59+00:00,6,0.0,0.0
2300,2022-03-17 13:43:11+00:00,37,0.0,0.0
2301,2022-03-17 13:11:19+00:00,1,0.0,0.0
2302,2022-03-17 13:10:32+00:00,174,0.2,0.118
2303,2022-03-17 13:10:16+00:00,2555,0.0,0.129
2304,2022-03-17 12:07:24+00:00,430,0.098,0.141
2305,2022-03-17 11:21:45+00:00,22,0.0,0.0
2306,2022-03-17 10:12:16+00:00,1705,0.0,0.121
2307,2022-03-17 10:10:51+00:00,995,0.0,0.0
2308,2022-03-17 09:48:25+00:00,49,0.0,0.0
2309,2022-03-17 09:42:55+00:00,949,0.0,0.295
2310,2022-03-17 09:22:28+00:00,22,0.0,0.0
2311,2022-03-17 09:17:59+00:00,349,0.106,0.0
2312,2022-03-17 09:15:44+00:00,19,0.0,0.0
2313,2022-03-17 09:14:32+00:00,1068,0.0,0.104
2314,2022-03-17 09:14:15+00:00,4,0.0,0.397
2315,2022-03-17 09:12:37+00:00,304,0.0,0.095
2316,2022-03-17 09:05:53+00:00,3995,0.112,0.112
2317,2022-03-17 09:04:12+00:00,525,0.0,0.0
2318,2022-03-17 07:38:14+00:00,17239,0.121,0.0
2319,2022-03-17 04:25:29+00:00,760,0.126,0.0
